original_id,dataset,length_bucket,word_count,sentence,system,model_version,run_index,corrected,error,timestamp
conll14_980,conll14,long,32,"The usage of social media sites indirectly causes a reduction in face-to-face human communication in real life , which will in turn cause the lost of interpersonal skills for many people .",languagetool,languagetool-6.8,1,"The usage of social media sites indirectly causes a reduction in face-to-face human communication in real life, which will in turn cause the lost of interpersonal skills for many people.",,2026-06-23T14:54:15.464238
conll14_30,conll14,long,50,"The issue on right to know or not to know is highly debatable although it is a genetic risk , one can not be entire sure because the genetic information could possibly result from the families of either parents - his maternal and paternal uncles , aunts or cousin .",languagetool,languagetool-6.8,1,"The issue on right to know or not to know is highly debatable, although it is a genetic risk, one can not be entire sure because the genetic information could possibly result from the families of either parents - his maternal and paternal uncles, aunts or cousin.",,2026-06-23T14:54:17.558108
conll14_69,conll14,long,34,It is a long time discussion that whether a carrier of a known genetic risk should be obligated to tell his or her relatives that his or her disease is caused by gene .,languagetool,languagetool-6.8,1,It is a long time discussion that whether a carrier of a known genetic risk should be obligated to tell his or her relatives that his or her disease is caused by gene.,,2026-06-23T14:54:19.619027
conll14_423,conll14,long,33,One might also choose to hint or encourage their certain relatives to run a gene test if they are concerned about negative consequences that comes across when they disclose their genetic results .,languagetool,languagetool-6.8,1,One might also choose to hint or encourage their certain relatives to run a gene test if they are concerned about negative consequences that come across when they disclose their genetic results.,,2026-06-23T14:54:21.675410
conll14_139,conll14,long,31,"And if the results turn out to be otherwise , then the family can be prepared emotionally and psychologically of the future outcome and aid them in making upcoming decisions .",languagetool,languagetool-6.8,1,"And if the results turn out to be otherwise, then the family can be prepared emotionally and psychologically of the future outcome and aid them in making upcoming decisions.",,2026-06-23T14:54:23.752523
conll14_571,conll14,long,28,"After got the divorce certificate , the man showed her the test report ; it wrote that the woman carried the disease gene instead of the man .",languagetool,languagetool-6.8,1,"After got the divorce certificate, the man showed her the test report ; it wrote that the woman carried the disease gene instead of the man.",,2026-06-23T14:54:25.822248
conll14_696,conll14,long,29,A research shows that people will unconsciously hide his or her real thought when he or her say or post something that will be exposed to the public .,languagetool,languagetool-6.8,1,Research shows that people will unconsciously hide his or her real thought when he or her say or post something that will be exposed to the public.,,2026-06-23T14:54:27.880626
conll14_966,conll14,long,39,"However , calling a person by using a phone and writing a person a letter require some cost , and sending a letter to a person who live far away , especially in villages , takes much time .",languagetool,languagetool-6.8,1,"However, calling a person by using a phone and writing a person a letter require some cost, and sending a letter to a person who live far away, especially in villages, takes much time.",,2026-06-23T14:54:29.940515
conll14_309,conll14,long,33,It is not a heavy job for the family if they have prepare their mental first by disclosing the information of the probability that their children may suffer from the genetic disorder .,languagetool,languagetool-6.8,1,It is not a heavy job for the family if they have prepared their mental first by disclosing the information of the probability that their children may suffer from the genetic disorder.,,2026-06-23T14:54:32.022550
conll14_1169,conll14,long,32,Everyone in the world can not stop using it every day to express their feelings or ideas and a log of other stuff which helps their friends know their lives better .,languagetool,languagetool-6.8,1,Everyone in the world can not stop using it every day to express their feelings or ideas and a log of other stuff which helps their friends know their lives better.,,2026-06-23T14:54:34.091280
conll14_1068,conll14,long,33,"With the help of social media site , people are able to upload their new discoveries and funny scene on it and they can be updated the new information of their friends .",languagetool,languagetool-6.8,1,"With the help of social media site, people are able to upload their new discoveries and funny scene on it, and they can be updated the new information of their friends.",,2026-06-23T14:54:36.175029
conll14_1059,conll14,long,44,"Therefore , while social media sites are undoubtedly have benefits in our life , we should consider its drawbacks and thus use it wisely so that we can gain more of their benefits and it disadvantages us in the smallest way as possible .",languagetool,languagetool-6.8,1,"Therefore, while social media sites are undoubtedly had benefits in our life, we should consider its drawbacks and thus use it wisely so that we can gain more of their benefits, and it disadvantages us in the smallest way as possible.",,2026-06-23T14:54:38.256122
conll14_417,conll14,long,56,This means both of his parents has gene A and they are both under high risk of having disease C. They could save the cost of runing two separate tests to see whether they are under high risk of having disease C. If he runs a test and know that he has the gene Aa .,languagetool,languagetool-6.8,1,"This means both of his parents has gene A, and they are both under high risk of having disease C. They could save the cost of running two separate tests to see whether they are under high risk of having disease C. If he runs a test and know that he has the gene AA.",,2026-06-23T14:54:40.324365
conll14_750,conll14,long,33,"With the frequent usage and reliance of the social media and the Internet , a society that socialises through the cyber will be more advance and adapted to the highly connected world .",languagetool,languagetool-6.8,1,"With the frequent usage and reliance of the social media and the Internet, a society that socializes through the cyber will be more advance and adapted to the highly connected world.",,2026-06-23T14:54:42.380412
conll14_588,conll14,long,51,"In addition , though it can be possible in some cases that he or she and the family can undergo specific discrimination in employment and their social life , how people can face more dramatic tragedy such as sickness or death if they can not even overcome this harsh situation .",languagetool,languagetool-6.8,1,"In addition, though it can be possible in some cases that he or she and the family can undergo specific discrimination in employment and their social life, how people can face more dramatic tragedy such as sickness or death if they can not even overcome this harsh situation.",,2026-06-23T14:54:44.444504
